Categoria_CID;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
"J09   Influenza A (H1N1)";12;-;1;-;-;-;3;3;-;1;-;1;45;4;-;12;2;8;7;12;1;1;1;1;-;4;1;120
"J10   Influenza dev outro virus influenza ident";-;-;24;-;2;-;1;-;1;15;-;1;3;5;9;10;3;9;145;64;13;3;5;2;4;6;1;326
"J11   Influenza dev virus nao identificado";5;4;52;-;36;2;7;52;25;39;23;18;28;14;19;64;70;13;75;305;18;8;63;2;6;16;3;967
"J12   Pneumonia viral NCOP";25;17;173;12;200;24;17;359;79;125;43;108;79;54;9;93;219;73;915;885;117;37;111;43;26;93;96;4032
"J13   Pneumonia dev Streptococcus pneumoniae";-;-;-;-;5;-;-;3;-;1;-;2;-;1;1;-;2;-;3;5;-;-;1;-;1;-;-;25
"J14   Pneumonia dev Haemophilus infuenzae";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;3
"J15   Pneumonia bacter NCOP";135;96;245;38;614;44;99;412;286;1690;446;554;629;225;113;839;1807;208;2971;3974;694;588;882;299;240;689;228;19045
"J16   Pneumonia dev out microorg infecc espec NCOP";1;-;-;2;2;-;-;4;4;2;1;1;1;1;-;2;8;3;2;22;4;1;4;1;2;1;-;69
"J17   Pneumonia em doenc COP";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J18   Pneumonia p/microorg NE";190;227;580;101;1628;142;214;925;821;1542;665;936;1638;533;269;1871;4527;495;6076;12448;2291;1137;2017;740;369;1091;126;43599
"J20   Bronquite aguda";-;-;-;-;2;-;-;-;-;1;-;-;-;-;1;1;1;1;2;6;-;1;-;2;3;-;-;21
"J21   Bronquiolite aguda";1;1;7;4;6;-;4;11;5;12;-;3;13;8;3;10;29;4;44;92;7;11;21;5;3;8;7;319
"J22   Infecc agudas NE das vias aereas infer";6;-;8;4;18;-;4;14;26;39;7;38;138;13;9;226;38;6;37;162;29;19;43;11;5;3;3;906
"J31   Rinite nasofaringite e faringite cronicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;3
"J32   Sinusite cronica";-;-;2;1;1;-;-;2;1;-;-;2;1;2;-;5;5;1;7;7;2;1;1;1;1;1;1;45
"J34   Outr transt do nariz e dos seios paranasais";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;2;-;-;-;1;-;6
"J35   Doenc cronicas das amigdalas e das adenoides";-;-;-;-;1;-;-;3;-;1;-;-;-;-;-;1;1;-;2;1;-;1;1;-;-;-;-;12
"J36   Abscesso periamigdaliano";1;-;-;-;-;-;-;-;1;1;2;-;-;-;-;5;2;-;4;11;3;-;3;1;-;1;2;37
"J37   Laringite e laringotraqueite cronicas";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;4
"J38   Doenc das cordas vocais e da laringe NCOP";-;1;2;-;7;1;-;2;-;1;-;3;6;1;-;5;22;1;4;13;5;2;2;2;1;2;1;84
"J39   Outr doenc das vias aereas super";1;-;5;-;2;-;-;4;3;3;2;1;8;-;2;11;16;3;14;40;9;2;6;1;-;7;2;142
"J40   Bronquite NE como aguda ou cronica";1;-;1;-;9;-;2;2;5;1;2;-;2;1;2;13;22;6;31;63;9;5;1;4;3;6;2;193
"J41   Bronquite cronica simples e a mucopurulenta";1;-;1;-;6;-;1;4;-;5;-;1;1;1;-;2;5;-;1;14;-;4;10;1;-;-;-;58
"J42   Bronquite cronica NE";-;2;1;-;4;-;1;4;5;5;2;3;4;2;1;10;19;2;14;53;9;12;35;1;3;6;1;199
"J43   Enfisema";17;14;44;-;152;13;33;70;30;49;35;46;38;36;14;115;435;67;374;879;288;162;449;77;65;261;38;3801
"J44   Outr doenc pulmonares obstrutivas cronicas";256;154;280;29;646;61;202;541;319;896;377;556;1366;391;215;1733;3752;590;2227;7553;2539;1517;3244;535;536;1379;284;32178
"J45   Asma";15;3;21;3;45;4;17;49;48;74;34;46;142;46;30;199;251;74;216;432;156;72;219;22;27;67;26;2338
"J46   Estado de mal asmatico";1;-;-;-;6;-;-;6;-;5;2;-;10;7;2;17;18;1;9;30;10;6;14;-;2;2;2;150
"J47   Bronquectasia";-;-;5;-;22;3;-;2;6;31;4;2;10;-;4;9;11;6;13;27;10;4;12;1;2;9;2;195
"J60   Pneumoconiose dos mineiros de carvao";-;-;-;-;2;-;-;1;-;-;-;1;4;-;-;1;1;-;1;1;1;2;2;-;-;-;1;18
"J61   Pneumoconiose dev amianto outr fibr minerais";-;-;-;-;-;-;-;-;-;-;-;2;2;1;-;2;1;1;-;1;1;-;-;1;-;-;-;12
"J62   Pneumoconiose dev poeira que cont silica";-;-;1;-;-;-;2;2;8;2;4;2;-;-;-;9;31;1;5;14;2;2;13;-;1;6;2;107
"J63   Pneumoconiose dev outr poeiras inorganicas";-;-;-;1;3;-;-;1;-;2;2;2;1;1;-;1;6;3;2;3;1;2;1;-;-;-;-;32
"J64   Pneumoconiose NE";-;-;-;-;10;-;2;8;3;4;1;4;1;2;1;13;10;2;3;15;1;5;6;-;1;6;1;99
"J65   Pneumoconiose assoc c/tuberc";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;4
"J66   Doenc das vias aereas dev poeiras org espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;1;-;-;-;-;-;-;-;5
"J67   Pneumonite hipersensibilid dev poeiras org";-;-;2;-;1;1;-;4;3;3;2;5;7;-;1;4;18;1;6;19;4;2;2;2;-;3;-;90
"J68   Afecc resp dev inal prod quim gas fumac vap";2;-;2;-;5;-;1;16;5;7;4;2;5;3;2;11;11;2;11;37;11;3;4;3;-;2;-;149
"J69   Pneumonite dev solidos e liquidos";19;26;60;1;123;16;20;135;111;558;172;152;301;98;63;366;1311;55;653;2054;290;219;263;106;41;287;75;7575
"J70   Afeccoes respirat dev outr agentes externos";-;1;1;-;2;-;-;1;1;2;2;3;27;1;1;5;7;13;1;12;1;22;1;1;11;2;3;121
"J80   Sindr do desconforto respirat do adulto";1;3;19;1;18;-;2;18;2;38;10;14;22;4;3;28;43;29;48;316;30;9;11;2;7;14;-;692
"J81   Edema pulmonar NE de outr form";11;9;20;5;60;3;12;68;16;93;31;47;70;50;3;128;144;13;367;737;59;58;79;20;16;40;13;2172
"J82   Eosinofilia pulmonar NCOP";-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;3;1;1;-;1;-;12
"J84   Outr doenc pulmonares intersticiais";17;10;84;5;109;11;22;51;20;63;27;14;56;19;15;96;466;62;252;966;226;108;257;45;28;94;48;3171
"J85   Abscesso do pulmao e do mediastino";1;-;3;1;5;-;4;3;4;9;4;3;8;4;-;12;20;6;33;95;16;9;11;4;1;5;3;264
"J86   Piotorax";1;-;4;-;9;1;1;3;5;-;3;5;17;3;1;12;26;11;57;95;20;9;6;4;5;4;3;305
"J90   Derrame pleural NCOP";6;13;26;2;61;8;4;36;23;58;8;34;38;18;11;78;139;22;255;379;61;26;41;15;15;38;4;1419
"J91   Derrame pleural em afeccoes COP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"J92   Placas pleurais";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2;1;2;4;-;-;-;-;-;-;2;13
"J93   Pneumotorax";2;-;6;1;9;1;2;8;6;11;9;4;19;2;-;10;32;4;27;114;18;12;11;4;9;7;2;330
"J94   Outr afeccoes pleurais";-;-;-;1;13;-;-;5;4;4;6;2;6;1;-;7;12;-;13;43;10;7;5;5;4;4;-;152
"J95   Afeccoes respirat pos-proced NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;2
"J96   Insuf respirat NCOP";46;20;65;7;231;13;23;306;88;649;77;220;157;73;23;435;569;49;1004;1332;191;122;245;50;74;70;16;6155
"J98   Outr transt respirat";19;14;184;47;305;6;11;161;67;279;138;157;2814;84;74;691;948;29;599;2972;242;106;222;41;29;67;14;10320
"K04   Doenc da polpa e dos tec periapicais";-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;1;-;-;1;-;-;-;-;-;-;-;5
"K08   Outr transt dentes e estrut de sustentacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;1;1;-;-;-;-;5
"K09   Cistos da regiao bucal NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"K11   Doenc das gland salivares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"K12   Estomatite e lesoes correlatas";-;-;1;-;1;-;-;1;3;3;2;1;1;-;2;3;10;-;5;11;4;-;-;-;-;1;-;49
"K13   Outr doenc do labio e da mucosa oral";-;-;-;1;1;-;-;1;-;3;-;-;1;-;-;5;7;-;2;5;1;-;1;-;-;-;-;28
"K14   Doenc da lingua";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"K20   Esofagite";-;-;1;-;2;-;-;2;2;3;1;1;3;-;-;8;7;2;5;17;7;1;5;-;1;2;1;71
"K21   Doenc de refluxo gastroesofagico";-;-;2;-;2;1;-;5;2;10;2;6;1;1;2;9;15;5;4;38;9;6;4;4;-;8;1;137
"K22   Outr doenc do esofago";4;1;5;1;15;1;3;11;3;13;9;10;11;6;2;29;46;5;33;84;28;14;23;4;6;19;8;394
"K25   Ulcera gastrica";20;6;11;7;88;5;25;138;58;93;27;40;67;29;9;121;208;63;200;646;170;70;159;39;35;93;29;2456
"K26   Ulcera duodenal";3;-;6;5;22;1;6;29;8;33;7;8;28;10;3;37;77;25;69;275;55;23;55;20;8;33;16;862
"K27   Ulcera peptica de localiz NE";5;1;3;3;14;-;6;34;26;52;32;23;90;10;14;41;79;12;53;146;32;19;46;7;5;25;10;788
"K28   Ulcera gastrojejunal";1;-;2;-;3;-;-;2;2;-;-;1;2;2;1;2;3;5;3;9;3;1;4;1;-;2;-;49
"K29   Gastrite e duodenite";1;1;5;1;23;-;5;43;15;22;9;21;20;10;4;32;29;8;26;126;31;34;30;7;4;29;5;541
"K30   Dispepsia";-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;3;-;2;3;-;-;-;-;-;-;-;11
"K31   Outr doenc do estomago e do duodeno";1;1;8;-;9;-;2;4;1;3;3;4;6;2;3;22;36;5;37;59;18;14;5;2;2;10;2;259
"K35   Apendicite aguda";2;2;17;2;47;-;7;47;17;33;17;9;35;11;9;57;72;21;57;182;43;24;52;9;15;27;10;824
"K36   Outr form de apendicite";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;5
"K37   Apendicite SOE";1;1;1;-;6;1;3;3;2;8;4;6;9;3;4;16;18;2;23;26;12;2;4;1;2;7;7;172
"K38   Outr doenc do apendice";-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;6;6;1;-;-;-;-;1;-;16
"K40   Hernia inguinal";3;2;9;2;48;3;10;34;17;74;25;17;55;15;11;59;74;22;56;204;48;28;47;5;13;47;13;941
"K41   Hernia femoral";-;-;3;-;4;-;-;6;4;6;1;1;6;1;-;1;4;1;4;17;2;5;6;1;2;3;-;78
"K42   Hernia umbilical";-;-;10;1;10;-;1;10;5;23;5;5;31;2;3;19;37;5;40;70;19;9;12;2;3;3;5;330
"K43   Hernia ventral";-;-;4;-;7;1;2;5;2;2;6;2;17;-;3;10;18;2;32;56;6;6;10;2;4;12;3;212
"K44   Hernia diafragmatica";1;-;-;-;5;1;2;1;5;7;3;2;6;1;1;10;22;5;18;64;7;14;20;2;1;7;1;206
"K45   Outr hernias abdominais";-;-;-;-;3;-;-;3;1;7;1;1;2;2;-;3;9;1;2;15;6;5;5;2;1;1;1;71
"K46   Hernia abdominal NE";3;1;8;-;20;1;5;20;8;40;11;15;29;5;4;33;74;13;71;226;65;21;47;19;12;23;9;783
"K50   Doenc de Crohn";2;-;1;-;2;2;2;7;3;7;1;-;1;2;3;6;38;4;20;74;11;10;14;1;2;9;1;223
"K51   Colite ulcerativa";2;-;2;2;8;-;4;8;4;11;3;3;8;3;3;8;30;4;16;70;24;4;25;6;1;15;5;269
"K52   Outr gastroenterites e colites nao-infecc";3;-;6;1;25;2;5;8;8;32;11;28;12;8;4;14;50;2;21;139;21;19;9;8;13;12;5;466
"K55   Transt vasculares do intestino";19;4;29;2;25;5;9;55;30;109;32;21;85;23;21;94;274;75;205;835;182;153;246;44;28;128;34;2767
"K56   Ileo paralitico e obstr intestinal s/hernia";17;8;58;5;168;7;49;169;116;359;73;118;227;53;26;475;622;82;601;1262;408;138;454;74;93;243;68;5973
"K57   Doenc diverticular do intestino";12;4;23;4;39;4;15;44;15;41;13;16;65;18;14;81;194;36;218;678;161;92;150;32;38;130;30;2167
"K58   Sindr do colon irritavel";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;1;5
"K59   Outr transt funcionais do intestino";2;1;3;4;11;-;1;15;6;26;5;13;20;5;3;46;45;5;18;125;36;11;28;6;8;35;7;485
"K60   Fissura e fistula das regioes anal e retal";-;-;-;-;1;1;1;-;2;1;-;1;-;-;1;2;-;-;2;8;2;-;1;-;-;1;4;28
"K61   Abscesso das regioes anal e retal";1;-;1;-;3;-;1;4;3;3;-;1;5;-;-;5;7;4;9;30;7;6;4;-;1;5;2;102
"K62   Outr doenc do reto e do anus";-;-;2;1;5;1;-;-;2;9;2;3;3;3;4;9;26;6;14;28;6;3;8;1;2;3;2;143
"K63   Outr doenc do intestino";3;1;15;3;30;-;9;14;7;26;6;8;29;13;5;49;156;9;79;329;92;40;48;21;14;41;9;1056
"K65   Peritonite";5;4;42;2;43;3;8;38;18;85;22;36;151;19;12;143;249;24;122;367;73;55;75;21;11;27;9;1664
"K66   Outr transt do peritonio";2;-;1;-;6;-;1;5;3;8;7;2;7;1;1;16;14;3;60;61;9;11;9;3;4;8;1;243
"K70   Doenc alcoolica do figado";25;22;128;13;187;25;96;288;194;507;249;219;677;202;150;924;1054;209;358;2605;819;338;596;172;123;517;171;10868
"K71   Doenc hepatica toxica";2;1;7;1;6;2;1;6;1;7;7;2;6;2;3;34;24;6;16;74;8;8;14;7;4;4;-;253
"K72   Insuf hepatica NCOP";13;11;36;15;73;9;26;80;50;94;29;81;143;93;21;180;259;24;201;704;133;64;94;24;38;69;28;2592
"K73   Hepatite cronica NCOP";2;4;5;2;5;-;-;9;1;11;3;13;7;12;1;11;16;1;7;38;7;3;8;1;1;3;2;173
"K74   Fibrose e cirrose hepaticas";76;22;137;26;326;24;61;240;92;432;137;178;181;82;87;499;1219;197;857;2835;669;290;640;159;147;369;90;10072
"K75   Outr doenc inflam do figado";5;3;16;2;34;2;3;27;6;25;11;15;36;10;9;58;41;8;59;172;26;19;30;9;6;12;8;652
"K76   Outr doenc do figado";23;12;37;9;54;9;14;101;44;91;43;96;421;135;40;330;209;45;202;751;125;59;72;24;38;67;27;3078
"K80   Colelitiase";10;5;37;3;82;6;28;77;31;98;32;37;76;34;25;117;168;41;160;447;148;56;144;37;28;77;31;2035
"K81   Colecistite";6;6;21;10;48;8;10;34;17;76;32;35;82;16;10;103;199;45;174;477;159;91;206;18;34;71;29;2017
"K82   Outr doenc da vesicula biliar";-;-;4;-;4;1;1;7;6;8;1;2;6;2;2;11;21;2;34;54;8;8;11;6;3;10;3;215
"K83   Outr doenc das vias biliares";8;3;34;7;79;2;8;46;25;66;17;25;96;15;32;99;212;25;172;481;86;51;110;34;25;56;30;1844
"K85   Pancreatite aguda";21;10;30;8;93;15;31;93;38;138;54;50;142;48;26;162;394;80;302;945;227;145;257;52;58;202;71;3692
"K86   Outr doenc do pancreas";2;-;2;2;13;-;4;11;5;16;4;6;5;5;1;25;89;10;29;118;31;21;22;6;8;19;8;462
"K90   Ma-absorcao intestinal";1;-;-;-;3;1;1;1;1;-;-;-;3;2;-;3;4;-;-;7;1;-;3;-;2;4;-;37
"K91   Transt do aparelho digestivo pos-proced NCOP";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;3
"K92   Outr doenc do aparelho digestivo";56;19;56;19;246;15;61;252;155;330;168;212;684;214;91;789;1217;63;1177;2039;536;234;340;80;102;231;51;9437
"L00   Sindr pele escaldada estafilococ recem-nasc";-;-;3;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;-;-;-;8
"L01   Impetigo";-;-;3;-;1;-;-;1;-;2;-;2;-;-;-;-;4;-;-;-;-;-;1;-;-;-;-;14
"L02   Abscesso cutaneo furunculo e antraz";-;-;3;1;12;2;-;13;5;7;7;4;30;6;2;38;31;8;67;115;10;18;18;2;5;15;3;422
"L03   Celulite";2;1;18;1;24;2;1;14;20;60;19;13;35;10;16;58;76;20;102;260;65;22;48;18;4;20;14;943
"L04   Linfadenite aguda";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"L05   Cisto pilonidal";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;3;-;-;-;1;-;1;-;7
"L08   Outr infecc localiz pele e tec subcutaneo";3;-;19;4;73;1;6;110;59;162;60;38;303;54;45;207;253;57;347;770;111;51;102;47;16;53;11;2962
"L10   Penfigo";-;1;-;1;5;1;1;1;-;3;-;1;7;1;1;5;9;2;10;20;3;2;6;1;-;1;-;82
"L11   Outr afeccoes acantoliticas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;4
"L12   Penfigoide";-;1;1;-;2;-;-;-;2;2;2;-;2;1;2;4;5;2;5;23;1;-;2;-;1;3;-;61
"L13   Outr afeccoes bolhosas";1;-;-;-;1;-;-;1;-;-;1;-;1;-;-;2;2;-;1;5;1;-;-;1;2;1;-;20
"L21   Dermatite seborreica";-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;5
"L26   Dermatite esfoliativa";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;2;1;1;-;1;-;-;-;-;8
"L27   Dermatite dev subst de uso interno";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;-;3;7;-;-;2;-;1;-;-;17
"L30   Outr dermatites";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2
"L40   Psoriase";-;1;1;-;-;1;-;1;1;1;-;1;3;1;-;3;8;2;2;5;4;2;3;-;-;-;-;40
"L50   Urticaria";-;-;-;-;-;-;-;2;-;1;-;1;1;3;-;1;1;-;4;-;-;1;-;-;-;-;-;15
"L51   Eritema polimorfo";1;-;3;-;4;-;-;2;1;1;1;-;-;1;1;5;10;2;15;27;5;3;12;4;1;6;1;106
"L52   Eritema nodoso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
"L53   Outr afeccoes eritematosas";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;1;3;-;-;-;-;-;-;-;7
"L82   Ceratose seborreica";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"L88   Piodermite gangrenosa";-;-;-;-;-;-;-;-;-;1;2;2;-;-;-;2;4;-;1;1;-;-;3;-;-;1;-;17
"L89   Ulcera de decubito";3;-;23;2;34;2;2;41;30;111;57;68;175;45;22;133;201;55;302;488;52;35;138;20;9;32;10;2090
"L93   Lupus eritematoso";-;-;-;-;6;1;1;3;2;5;4;11;3;1;2;11;14;1;9;32;3;-;9;4;1;2;-;125
"L94   Outr afeccoes localizadas do tec conjuntivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"L95   Vasculite limitada a pele NCOP";-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;1;6;1;-;-;-;-;-;-;11
"L97   Ulcera dos membros infer NCOP";1;-;3;-;6;-;2;4;1;14;11;12;25;8;1;37;32;6;40;79;18;13;10;4;2;8;3;340
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";3;1;3;1;17;-;1;15;12;37;26;28;30;6;12;54;110;9;179;218;22;19;27;5;4;16;3;858
"M00   Artrite piogenica";1;-;4;-;6;-;-;1;1;5;5;3;11;2;2;4;31;13;20;53;12;5;17;6;1;10;1;214
"M02   Artropatias reacionais";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"M05   Artrite reumatoide soro-positiva";-;-;2;-;7;-;-;1;3;8;-;1;1;-;-;7;7;-;2;17;12;7;12;1;2;4;-;94
"M06   Outr artrites reumatoides";3;1;5;-;13;2;2;4;2;5;4;6;10;5;1;20;68;4;38;90;34;11;38;5;4;7;3;385
"M08   Artrite juvenil";-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3
"M10   Gota";1;-;1;-;-;-;-;3;-;1;1;-;1;-;1;2;8;-;3;14;2;1;2;-;-;6;2;49
"M12   Outr artropatias espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"M13   Outr artrites";-;1;1;1;-;-;-;-;-;2;-;1;1;-;-;1;2;-;1;7;2;1;2;-;-;-;-;23
"M15   Poliartrose";-;-;-;-;1;-;-;-;1;10;-;1;-;-;-;1;2;-;-;3;2;-;1;-;-;-;-;22
"M16   Coxartrose";1;-;-;-;2;-;-;-;-;3;-;-;1;-;-;4;16;2;7;40;5;1;6;2;-;2;-;92
"M17   Gonartrose";-;-;-;-;3;-;-;-;1;3;-;-;1;1;-;1;7;2;6;6;9;-;3;-;-;1;-;44
"M18   Artrose prim articulacao carpometacarpiana";-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
"M19   Outr artroses";-;-;1;-;1;-;-;6;2;5;2;-;8;1;1;11;9;9;8;22;8;3;3;-;1;1;4;106
"M21   Outr deform adquir dos membros";-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"M23   Transt internos dos joelhos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"M24   Outr transt articulares especificos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"M25   Outr transt articulares NCOP";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;15;-;1;-;-;-;1;-;20
"M30   Poliarterite nodosa e afeccoes correlatas";1;-;2;2;1;-;-;2;-;-;-;3;5;1;1;4;4;9;2;14;4;1;2;1;1;9;-;69
"M31   Outr vasculopatias necrotizantes";2;-;5;-;9;-;-;4;3;15;4;6;6;5;1;17;37;2;19;79;7;9;19;3;1;10;3;266
"M32   Lupus eritematoso disseminado";10;-;32;7;44;6;4;35;23;41;11;9;47;18;5;62;73;13;82;180;49;12;52;18;18;45;22;918
"M33   Dermatopoliomiosite";1;-;-;-;1;-;1;2;-;-;-;-;2;-;-;3;8;2;9;20;4;3;2;1;4;-;-;63
"M34   Esclerose sistemica";2;-;5;-;3;-;1;7;3;3;11;1;9;-;3;11;30;4;15;66;11;10;14;5;2;3;2;221
"M35   Outr afeccoes sistemicas do tec conjuntivo";-;-;4;-;1;-;-;1;2;5;1;1;2;2;1;5;19;4;8;27;4;1;12;3;2;4;3;112
"M40   Cifose e lordose";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;3
"M42   Osteocondrose da coluna vertebral";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;3
"M43   Outr dorsopatias deformantes";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;2;-;1;4;3;-;2;-;-;-;-;15
"M45   Espondilite ancilosante";-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;1;2;1;2;5;1;2;-;-;-;-;-;17
"M46   Outr espondilopatias inflam";1;-;-;-;1;-;-;1;1;-;1;-;7;-;1;4;27;6;16;61;17;5;10;-;1;4;2;166
"M47   Espondilose";1;-;-;-;1;-;-;-;-;1;1;-;1;1;1;1;6;2;3;5;3;2;1;-;2;-;2;34
"M48   Outr espondilopatias";-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;1;8;-;6;8;3;1;-;-;-;1;-;32
"M50   Transt dos discos cervicais";1;-;-;-;2;1;-;-;1;-;-;2;2;-;1;1;7;2;3;6;1;-;1;-;-;3;-;34
"M51   Outr transt de discos intervertebrais";-;-;-;-;-;-;1;5;1;5;-;-;2;1;-;1;5;1;3;15;4;4;2;-;1;2;1;54
"M53   Outr dorsopatias NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;1;-;-;-;-;-;-;-;9
"M54   Dorsalgia";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;3
"M60   Miosite";-;-;7;1;-;-;-;1;1;3;-;1;2;-;-;2;6;2;5;23;2;3;2;2;-;-;1;64
"M61   Calcificacao e ossificacao do musculo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;1;-;-;-;-;-;-;-;-;4
"M62   Outr transt musculares";12;3;15;8;34;-;2;37;11;108;152;42;169;47;10;115;162;20;113;252;48;24;18;9;7;33;3;1454
"M72   Transt fibroblasticos";1;1;9;1;9;-;1;4;4;14;2;4;16;5;-;24;29;1;17;61;17;14;14;4;1;2;-;255
"M79   Outr transt dos tec moles NCOP";-;-;2;-;-;-;-;-;-;3;-;-;-;-;-;1;5;-;-;-;1;-;1;-;-;1;-;14
"M80   Osteoporose c/frat patologica";-;-;1;-;-;-;1;-;1;8;1;1;2;1;-;6;17;21;7;63;14;3;12;7;1;4;3;174
"M81   Osteoporose s/frat patologica";1;-;2;1;3;-;2;3;1;11;1;5;8;2;1;14;14;12;6;28;7;7;2;2;2;2;-;137
"M84   Transt da continuidade do osso";-;-;-;-;4;-;4;-;4;6;-;1;7;1;1;19;71;4;26;114;3;1;-;6;5;6;3;286
"M85   Outr transt da densidade e estrutura osseas";-;-;-;-;1;-;-;-;-;1;2;-;-;-;-;1;4;-;1;2;-;-;1;-;-;-;-;13
"M86   Osteomielite";2;1;2;3;9;1;3;7;7;14;6;12;46;4;2;29;75;10;94;157;40;25;27;13;4;15;5;613
"M87   Osteonecrose";-;-;-;-;3;-;-;-;-;-;-;1;-;1;-;3;1;-;1;6;2;-;2;2;-;-;-;22
"M88   Doenc de Paget do osso";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4;1;-;-;1;-;-;1;2;10
"M89   Outr transt osseos";1;-;-;-;1;-;-;1;-;1;-;1;-;-;-;3;8;3;8;5;1;-;1;-;-;-;-;34
"M91   Osteocondrose juvenil do quadril e da pelve";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;2
"M93   Outr osteocondropatias";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;3
