Categoria CID-10;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
P56   Hidropsia fetal dev doenc hemolitica;1;-;-;2;1;-;1;1;2;3;1;5;-;1;-;6;2;-;1;7;2;1;1;2;-;1;-;41
P57   Kernicterus;-;-;4;-;12;-;-;3;2;-;-;-;-;-;-;5;1;-;-;2;-;-;-;1;-;-;-;30
P58   Ictericia neonatal dev outr hemolises excess;1;-;3;1;3;1;-;2;1;1;-;-;1;-;-;1;-;-;1;-;1;-;-;-;-;1;-;18
P59   Ictericia neonatal dev outr causas e as NE;-;-;2;1;10;-;-;4;-;-;3;-;1;1;-;11;-;-;-;1;1;-;-;-;-;-;-;35
P60   Coagulacao intravasc dissem feto rec-nasc;2;2;1;2;2;2;-;4;3;2;1;-;1;3;1;3;4;-;5;24;2;3;3;1;2;4;-;77
P61   Outr transt hematologicos perinatais;-;-;3;-;1;-;-;3;1;4;5;1;6;-;1;6;6;-;13;17;1;-;-;-;1;2;2;73
P70   Trans transit metab carboid esp fet rec-nasc;-;1;2;1;3;1;-;3;1;2;1;2;9;2;2;5;5;2;6;13;4;1;3;-;-;2;-;71
P74   Outr dist eletrolit metab transit per neonat;1;18;1;-;2;-;1;2;-;6;-;-;3;-;-;6;2;2;-;7;4;-;-;-;1;-;-;56
P76   Outr obstrucoes intestinais do recem-nascido;-;-;2;-;3;1;-;6;5;4;1;1;2;2;2;9;6;1;1;7;2;1;-;-;1;-;-;57
P77   Enterocolite necrotizante do feto e rec-nasc;9;-;14;4;36;1;6;35;13;27;12;10;34;10;11;48;69;18;71;156;26;22;50;14;10;22;4;732
P78   Outr transt ap digestivo periodo perinatal;1;-;2;-;1;-;-;2;4;2;3;2;10;-;1;8;16;4;4;25;2;2;2;-;4;1;-;96
P80   Hipotermia do recem-nascido;-;-;-;-;-;-;-;-;1;2;-;2;2;1;-;2;-;1;-;-;-;1;1;-;1;2;-;16
P81   Outr disturbios regulacao termica rec-nasc;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3
P83   Outr afecc compr tegum espec feto rec-nasc;1;-;2;-;11;1;1;3;4;4;2;-;6;-;3;10;11;1;11;37;4;3;4;2;3;5;1;130
P90   Convulsoes do recem-nascido;-;-;1;-;1;-;-;3;-;1;1;-;-;1;-;3;4;-;1;3;-;-;-;-;-;1;-;20
P91   Outr disturbios funcao cerebral rec-nasc;3;-;-;-;3;-;2;5;-;1;1;2;2;2;-;7;8;1;2;14;2;3;-;1;-;-;-;59
P92   Problemas de alimentacao do recem-nascido;-;1;-;1;1;-;-;4;-;1;-;-;-;1;-;3;1;-;-;-;1;1;2;1;-;1;-;19
P94   Transt do tonus muscular do recem-nascido;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;4;1;-;-;-;-;-;-;9
P96   Outr afeccoes originadas periodo perinatal;4;5;30;8;25;6;3;19;10;23;11;17;23;10;12;91;84;7;48;103;23;16;16;14;26;26;7;667
Q00   Anencefalia e malformacoes similares;7;4;15;-;18;6;3;22;7;34;12;7;15;12;6;25;27;6;26;51;17;7;6;8;10;14;5;370
Q01   Encefalocele;-;-;2;-;1;-;-;3;-;3;1;3;4;2;1;5;6;1;5;8;5;3;-;-;2;-;2;57
Q02   Microcefalia;2;-;2;-;8;-;1;3;4;5;2;2;12;3;1;8;6;4;9;20;6;4;4;3;2;8;1;120
Q03   Hidrocefalia congen;4;-;23;1;18;4;3;8;12;5;2;5;24;2;2;18;13;5;9;47;14;9;10;5;5;6;6;260
Q04   Outr malformacoes congen do cerebro;1;4;12;3;11;4;7;7;7;10;7;5;32;7;2;17;24;3;18;56;22;14;20;3;4;12;9;321
Q05   Espinha bifida;-;-;3;-;2;-;2;-;2;5;-;1;5;-;1;5;5;3;6;13;6;3;5;-;4;4;1;76
Q06   Outr malformacoes congen da medula espinhal;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;1;1;-;-;-;-;-;5
Q07   Outr malformacoes congen do sist nervoso;1;-;1;-;3;-;-;1;1;5;1;1;4;-;-;4;6;5;6;9;4;4;3;-;-;2;3;64
Q17   Outr malformacoes congen da orelha;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
Q18   Outr malformacoes congen da face e pescoco;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;-;-;-;-;-;5
Q20   Malform congen camaras e comunicacoes card;2;3;8;1;9;-;2;6;4;12;7;3;7;3;5;16;32;7;27;56;19;5;19;4;1;18;7;283
Q21   Malformacoes congen dos septos cardiacos;4;1;21;-;23;4;3;15;10;19;8;2;15;4;8;33;32;37;23;92;20;16;29;5;10;20;9;463
Q22   Malform congen valvas pulmonar tricuspide;1;2;9;2;8;-;2;3;1;9;2;2;3;3;2;18;10;2;13;64;11;6;9;3;1;16;7;209
Q23   Malformacoes congen valvas aortica e mitral;1;-;8;-;7;1;1;3;1;21;2;9;20;-;2;11;26;3;15;95;20;18;24;2;4;8;4;306
Q24   Outr malformacoes congen do coracao;21;17;53;12;72;10;8;71;37;53;27;36;96;33;22;104;154;11;114;222;63;42;43;29;31;54;25;1460
Q25   Malformacoes congen das grandes arterias;3;1;7;3;10;-;1;8;6;8;7;6;17;3;9;41;29;6;23;88;23;13;18;5;1;10;6;352
Q26   Malformacoes congen das grandes veias;-;-;4;-;3;-;-;1;-;1;1;2;1;-;-;1;2;-;2;5;-;2;4;1;-;1;4;35
Q27   Outr malformacoes congen sist vasc perif;-;1;1;-;2;-;-;-;-;-;1;2;-;-;-;-;2;-;3;3;1;-;-;-;1;-;-;17
Q28   Outr malform congen aparelho circulatorio;-;-;2;1;1;-;-;2;-;4;1;1;-;-;-;4;2;1;1;7;-;1;1;-;-;2;-;31
Q30   Malformacao congen do nariz;-;-;-;-;1;-;-;1;1;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;7
Q31   Malformacoes congen da laringe;-;-;-;-;1;-;-;-;-;2;-;-;3;-;-;2;2;-;3;2;1;-;-;-;-;1;-;17
Q32   Malformacoes congen traqueia e bronquios;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;5;-;2;5;2;3;2;2;2;1;-;27
Q33   Malformacoes congen do pulmao;5;2;5;2;16;5;7;9;6;27;7;10;23;6;13;29;44;23;41;141;35;21;17;3;18;19;9;543
Q34   Outr malformacoes congen aparelho respirat;-;1;-;-;1;-;-;-;-;2;-;1;1;-;-;2;1;1;1;3;1;-;-;-;1;-;-;16
Q35   Fenda palatina;-;-;1;-;1;-;-;-;-;-;1;-;1;2;-;-;-;-;1;1;1;-;-;-;-;-;-;9
Q36   Fenda labial;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
Q37   Fenda labial c/fenda palatina;-;-;-;-;1;-;-;1;1;1;-;-;2;-;-;-;-;-;2;1;-;1;-;1;-;-;-;11
Q38   Outr malform congen lingua boca e faringe;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;5
Q39   Malformacoes congen do esofago;1;2;5;1;12;2;-;1;2;5;5;7;7;1;1;11;17;5;9;25;8;5;3;5;9;4;-;153
Q40   Outr malform congen trato digestivo super;-;-;1;-;1;-;-;1;-;-;1;-;1;1;1;1;2;-;1;4;1;1;1;-;-;-;-;18
Q41   Ausencia atresia estenose congen intest delg;-;-;6;-;5;2;2;5;-;3;2;-;3;2;1;7;5;1;9;7;1;2;1;5;1;1;-;71
Q42   Ausencia atresia e estenose congen do colon;-;1;3;-;2;3;-;2;2;1;-;1;-;1;1;3;3;-;2;1;-;-;2;-;-;-;-;28
Q43   Outr malformacoes congen do intestino;1;2;4;-;7;1;1;6;7;7;1;3;8;1;4;7;9;-;6;15;2;3;2;3;2;3;2;107
Q44   Malform congen vesic biliar via biliar figad;-;-;3;-;3;1;-;-;3;4;-;-;9;2;1;2;5;-;7;21;5;-;5;-;1;-;2;74
Q45   Outr malformacoes congen aparelho digestivo;-;-;1;-;1;-;1;1;-;-;-;1;-;-;1;3;2;-;-;3;-;-;3;1;1;-;-;19
Q51   Malformacoes congen utero e do colo do utero;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
Q52   Outr malformacoes congen org genitais femin;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;3
Q54   Hipospadias;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2
Q56   Sexo indeterminado e pseudo-hermafroditismo;-;-;2;-;2;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;-;-;1;-;-;-;-;9
Q60   Agenesia renal e outr defeitos reducao rim;2;-;1;-;3;-;-;4;2;6;2;-;4;1;3;13;11;1;11;24;14;4;5;-;5;5;6;127
Q61   Doenc cisticas do rim;3;-;1;-;2;-;-;-;-;1;1;1;4;1;-;11;9;3;7;21;7;6;9;2;2;3;1;95
Q62   Anom cong obstr pelv renal malf cong ureter;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;2;-;-;3;3;4;-;1;1;1;-;2;19
Q63   Outr malformacoes congen do rim;1;-;1;-;-;-;-;1;-;1;1;-;1;-;2;-;4;-;4;10;2;1;-;1;1;2;-;33
Q64   Outr malformacoes congen aparelho urinario;-;-;2;-;1;-;-;2;1;1;-;1;2;1;-;2;2;-;2;8;4;1;-;-;2;-;1;33
Q67   Deform osteom cong cabeca face coluna torax;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
Q74   Outr malformacoes congen dos membros;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;5
Q75   Outr malformacoes congen ossos cranio e face;-;-;1;-;2;1;1;1;-;3;-;-;-;-;1;-;4;1;2;7;-;2;3;1;-;2;2;34
Q76   Malform congen coluna vertebral ossos torax;-;-;-;-;1;-;-;-;-;1;-;1;2;-;-;2;1;-;1;4;1;1;-;-;-;2;-;17
Q77   Osteocondr c/anom cresc ossos long col vert;2;-;-;1;1;-;-;1;-;2;-;1;2;1;-;2;6;1;1;10;4;1;3;-;1;1;1;42
Q78   Outr osteocondrodisplasias;-;-;1;-;1;-;-;-;-;2;1;1;6;-;-;1;3;-;2;8;1;1;1;-;1;-;3;33
Q79   Malformacoes congen sist osteomuscular NCOP;3;5;29;6;26;7;5;17;17;31;11;4;40;14;10;43;52;9;47;103;24;22;19;7;14;8;18;591
Q80   Ictiose congen;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;3
Q81   Epidermolise bolhosa;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
Q85   Facomatoses NCOP;-;-;1;-;-;-;-;2;-;1;-;-;-;-;-;-;1;-;2;1;-;-;-;-;-;1;-;9
Q86   Sindr c/malf cong dev causas exog conh NCOP;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3
Q87   Outr sindr c/malform cong q acomet mult sist;1;-;8;-;9;-;2;8;5;13;3;2;8;2;1;12;13;4;18;39;11;10;6;1;6;5;13;200
Q89   Outr malformacoes congen NCOP;11;7;16;4;33;4;5;41;35;21;16;21;63;17;2;61;64;14;51;110;46;8;22;9;15;25;12;733
Q90   Sindr de Down;-;3;4;-;9;3;1;5;5;5;-;4;12;3;-;14;13;5;14;27;18;6;11;3;5;6;3;179
Q91   Sindr de Edwards e sindr de Patau;1;1;2;2;6;1;6;5;2;18;3;5;14;2;7;22;52;15;29;114;40;23;39;6;12;17;17;461
Q92   Outr trissomias e trissom parc autoss NCOP;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;3;-;3;1;1;1;2;-;-;2;-;15
Q93   Monossomias e delecoes dos autossomos NCOP;-;-;1;-;1;-;-;1;-;-;-;-;1;-;1;1;4;1;1;7;1;2;1;-;-;-;3;26
Q96   Sindr de Turner;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;3;1;-;-;-;-;-;-;7
Q98   Outr anom cromoss sexuais fenotipo masc NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
Q99   Outr anomalias dos cromossomos NCOP;-;-;1;2;3;-;-;3;-;3;2;1;4;-;4;5;16;2;3;20;7;5;2;2;3;2;3;93
R00   Anormalidades do batimento cardiaco;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
R04   Hemorragia das vias respirat;-;1;-;-;-;-;-;1;1;-;-;-;-;-;1;1;1;1;2;-;-;-;1;-;-;-;-;10
R06   Anormalidades da respiracao;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;4
R09   Outr sint sinais relat ap circulat respirat;5;3;4;1;17;1;-;13;7;2;2;7;5;3;2;10;10;-;5;12;3;2;4;1;3;-;-;122
R10   Dor abdominal e pelvica;-;-;-;-;2;-;-;2;-;1;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;8
R11   Nausea e vomitos;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
R14   Flatulencia e afeccoes correlatas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
R19   Outr sint e sinais relat ap digest abdome;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
R22   Tumefac massa tumoracao loc pele tec subcut;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
R23   Outr alteracoes cutaneas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
R40   Sonolencia estupor e coma;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
R50   Febre origem desconhecida e outras origens;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;4
R51   Cefaleia;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
R54   Senilidade;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
R55   Sincope e colapso;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
R56   Convulsoes NCOP;-;-;-;1;2;-;-;6;1;1;-;-;-;1;1;3;3;-;2;2;1;-;1;-;-;-;-;25
R57   Choque NCOP;2;-;-;1;1;1;-;8;-;2;-;-;2;1;-;3;8;-;4;4;-;-;-;1;2;-;1;41
R58   Hemorragia NCOP;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
R62   Retardo do desenvolv fisiologico normal;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
R63   Sint sinais relat ingestao alimentos liquid;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
R64   Caquexia;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
R68   Outr sint e sinais gerais;-;-;-;-;2;-;-;1;1;1;-;1;1;-;-;-;2;-;1;5;-;-;-;1;1;-;-;17
R90   Result anorm exam diagn imag sist nerv centr;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
R95   Sindr da morte subita na infancia;1;2;4;7;9;1;2;5;4;11;2;2;3;5;1;14;14;-;5;15;10;4;8;8;3;15;4;159
R96   Outr mortes subitas de causa desconhecida;2;1;5;1;8;2;3;22;3;6;-;-;2;4;3;3;9;-;3;10;2;6;2;2;6;3;-;108
R98   Morte s/assist;1;2;28;2;61;-;-;11;11;2;-;1;16;4;2;11;17;-;-;25;8;-;1;-;2;2;-;207
R99   Outr causas mal definidas e NE mortalidade;11;18;46;12;76;8;8;50;12;40;12;24;38;29;14;202;150;11;157;399;43;16;39;14;58;20;12;1519
V01   Pedestre traum colis veic a pedal;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;3
V02   Pedestre traum colis veic motor 2 3 rodas;1;-;1;-;3;-;-;3;1;4;-;-;2;1;3;2;2;-;-;3;5;2;1;1;2;-;3;40
V03   Pedestre traum colis automov pickup caminhon;1;1;2;1;2;1;2;3;3;2;-;1;3;3;1;4;6;2;2;11;11;2;8;-;3;4;4;83
V04   Pedestre traum colis veic transp pesado onib;-;-;-;-;1;1;-;1;-;2;-;-;3;-;1;-;3;1;-;11;1;5;4;-;2;5;3;44
V05   Pedestre traum colis trem veic ferroviario;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;2;-;3;1;1;-;-;-;-;-;-;10
V09   Pedestre traum outr acid transp e NE;3;-;1;-;15;-;5;11;1;6;2;3;13;4;-;11;12;2;24;36;8;6;7;4;2;7;2;185
V11   Ciclista traum colis outr veic a pedal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
V12   Ciclista traum colis veic motor 2 3 rodas;-;-;2;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;3;1;1;-;1;1;-;-;12
V13   Ciclista traum colis automov pickup caminhon;1;-;-;-;-;-;-;1;1;-;-;-;2;1;-;2;2;-;-;8;5;2;1;1;1;3;1;32
V14   Ciclis traum colis veic transp pesado onibus;-;-;-;1;-;-;1;1;-;-;-;-;4;2;-;-;8;1;5;6;8;2;1;-;-;-;-;40
V17   Ciclista traum colis objeto fixo ou parado;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;3
V18   Ciclista traum acid transp s/colis;-;-;-;3;-;-;-;3;1;-;-;1;-;1;-;3;6;1;-;7;1;-;-;1;1;1;-;30
V19   Ciclista traum acid transp e NE;-;-;-;-;2;-;5;1;-;-;1;-;1;-;-;2;3;1;1;8;2;1;-;1;1;2;1;33
V20   Motociclista traum colis pedestre animal;-;-;-;2;2;-;1;1;4;1;1;2;2;3;6;1;1;-;-;-;2;-;2;1;-;-;-;32
V21   Motociclista traum colis veic pedal;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;1;-;6
V22   Motocicl traum colis veic motor 2 3 rodas;1;1;5;-;9;-;5;6;5;6;-;4;4;1;4;6;5;2;4;3;3;2;2;4;3;1;-;86
V23   Motocicl traum colis automov pickup caminhon;5;-;3;2;8;2;2;15;7;9;1;-;13;11;4;11;16;4;7;37;34;21;14;6;9;9;6;256
V24   Motocicl traum colis veic transp pesado onib;2;-;6;-;11;-;1;6;8;3;-;-;9;4;3;3;13;2;3;16;20;4;6;2;8;9;-;139
V26   Motocicl traum colis outr veic nao-motoriz;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;4
V27   Motocicl traum colis objeto fixo parado;2;2;7;-;2;2;1;8;5;11;1;1;5;3;4;5;10;2;7;30;16;10;6;3;8;5;2;158
V28   Motociclista traum acid transp s/colis;1;2;6;-;9;-;4;11;11;21;3;1;17;14;7;5;8;-;15;23;12;3;1;1;6;8;-;189
V29   Motociclista traum outr acid transp e NE;4;3;6;-;45;-;8;30;24;19;7;33;34;7;1;39;40;18;21;54;5;4;10;4;18;10;-;444
V30   Ocup tricicl mot traum colis pedestre animal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;9
V34   Ocup tric mot traum col veic transp pes onib;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
V39   Ocup tricicl mot traum outr acid transp e NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
V40   Ocup automovel traum colis pedestre animal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;2
V42   Ocup autotraum colis outr veic mot 2 3 rodas;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;3
V43   Ocup automov traum col auto pickup caminhon;2;-;-;1;-;-;1;-;-;1;1;-;-;4;-;4;12;1;3;14;18;13;14;3;6;8;2;108
V44   Ocup autom traum colis veic trans pesad onib;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;6;16;3;2;22;25;15;10;10;4;8;-;124
V45   Ocup automovel traum colis trem veic ferrov;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
V47   Ocup automovel traum colis obj fixo parado;-;1;1;-;1;-;-;2;-;2;1;-;3;2;-;1;8;-;1;18;8;10;9;2;3;1;-;74
V48   Ocup automovel traum acid transp s/colis;3;1;2;-;-;-;2;2;5;2;-;-;7;3;1;7;17;-;7;12;16;10;6;4;4;12;5;128
V49   Ocup automovel traum outr acid transp e NE;-;-;-;4;4;-;1;3;-;6;1;11;10;3;-;48;64;3;7;35;3;2;3;-;7;11;-;226
V53   Ocup caminhon traum colis automov caminhon;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
V54   Ocup caminhon traum col veic transp pes onib;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;2;-;6
V57   Ocup caminhonete traum colis obj fixo parado;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;2
V58   Ocup caminhonete traum acid transp s/colis;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;1;-;-;1;1;-;1;-;1;2;-;10
V64   Ocup v tr pes tr col outr veic tr pes onib;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;3
V67   Ocup veic tr pesado traum col obj fixo parad;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
V68   Ocup veic tr pesado traum ac transp s/colis;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;1;1;-;-;-;-;-;7
V69   Ocup veic tr pesado traum outr ac transp NE;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
V70   Ocup onibus traum colis pedestre animal;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
V74   Ocup onibus traum colis veic transp pes onib;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
V79   Ocup onibus traum outr acid transp e NE;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
V80   Pess mont anim oc veic anim traum ac transp;2;1;-;-;4;-;-;3;-;1;-;-;5;1;-;3;3;-;3;2;1;-;1;-;1;4;-;35
V84   Ocup veic esp mot uso agric traum acid trans;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;-;-;-;4
V87   Acid trans tipo espec desconh mod transp vit;4;-;-;-;8;1;5;11;-;22;3;3;-;-;-;1;4;1;3;2;-;2;-;-;4;3;-;77
V88   Ac n-trans tipo espec desconh mod transp vit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
V89   Acid veic mot n-mot tipos de veic NE;4;8;3;2;70;-;14;27;9;9;11;33;14;5;-;40;21;28;60;44;19;4;6;9;11;30;1;482
V90   Acid embarcacao caus afogamento submersao;-;1;9;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;15
V91   Acid embarcacao causando outr tipo de traum;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
V92   Afog submers rel transp agua s/acid embarc;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
V93   Acid bord emb s/ac bem n caus afog submers;-;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
V94   Outr acid transp p/agua e os NE;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
V95   Acid de aeronave mot causando traum ao ocup;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
V96   Acid aeronave s/motor causando traum a ocup;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
V98   Outr acid transp espec;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3
V99   Acid transp NE;-;-;-;1;10;-;1;-;2;45;-;-;-;-;-;12;6;-;-;4;-;-;-;-;1;-;-;82
W01   Queda mesmo nivel escorr tropec passo falso;-;-;-;-;2;1;-;1;-;-;-;-;-;5;-;1;-;-;-;-;1;-;-;-;-;-;-;11
W02   Queda env patins rodas gelo esqui pranch rod;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;2
W03   Outr qued mesmo niv colis empurrao outr pess;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
W04   Queda enquanto carreg apoiado p/outr pessoas;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;1;4;-;-;-;-;-;-;-;8
W06   Queda de um leito;-;-;2;-;-;-;-;-;1;-;1;-;2;-;-;2;1;-;1;2;-;-;4;-;-;-;-;16
W07   Queda de uma cadeira;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;5
W08   Queda de outr tipo de mobilia;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;1;-;-;1;2;-;-;-;-;-;-;7
W09   Queda envolv equipamento de playground;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
W10   Queda em ou de escadas ou degraus;-;-;1;-;2;1;-;-;-;1;-;-;-;-;-;2;1;-;2;3;-;1;-;-;-;1;-;15
W11   Queda em ou de escadas de mao;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
W12   Queda em ou de um andaime;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
W13   Queda de ou p/fora edificios outr estruturas;-;-;3;-;1;-;1;3;-;1;-;-;3;-;-;4;4;-;2;5;1;1;4;-;1;-;2;36
W14   Queda de arvore;-;3;2;1;4;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;14
W15   Queda de penhasco;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;4
