Categoria CID-10;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
P11   Outr traum de parto do sist nervoso central;-;-;1;-;1;-;-;1;-;-;-;1;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;7
P13   Lesoes do esqueleto dev traum de parto;-;-;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;6
P14   Lesoes ao nascer do sist nervoso periferico;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;2
P15   Outr traum de parto;-;-;3;-;3;-;1;-;1;4;-;-;2;2;-;2;4;1;-;6;-;3;-;1;1;1;2;37
P20   Hipoxia intra-uterina;1;-;15;-;41;1;-;33;13;17;12;20;28;6;5;58;63;3;69;52;13;9;17;9;6;10;5;506
P21   Asfixia ao nascer;11;3;14;4;62;9;1;44;9;89;11;13;39;18;35;71;52;20;67;182;29;24;77;11;13;12;9;929
P22   Desconforto respirat do recem-nascido;10;12;117;18;136;9;15;108;30;88;32;79;74;64;12;191;232;39;201;338;85;54;92;25;38;71;15;2185
P23   Pneumonia congen;3;-;11;3;33;1;1;5;3;11;4;16;10;9;11;12;18;5;12;57;2;7;7;-;10;8;4;263
P24   Sindr de aspiracao neonatal;7;13;49;3;85;5;4;50;22;27;7;9;34;14;8;81;54;18;54;86;22;17;32;9;22;26;14;772
P25   Enfisema interst afecc corr orig per perinat;-;1;2;2;5;-;1;2;1;4;2;3;2;-;1;14;20;-;9;37;8;10;3;-;3;4;2;136
P26   Hemorragia pulmonar orig periodo perinatal;2;2;3;1;39;2;2;14;7;16;9;8;8;10;2;41;28;4;26;100;21;14;18;9;10;19;8;423
P27   Doenc respirat cron orig periodo perinatal;2;2;1;1;9;2;-;3;1;17;1;3;18;1;2;17;21;5;15;53;10;13;17;3;2;2;2;223
P28   Outr afeccoes respirat orig per perinatal;11;12;17;4;48;1;2;43;16;31;7;15;28;13;7;128;80;5;30;166;23;13;21;9;12;26;6;774
P29   Transt cardiovasc orig periodo perinatal;2;3;21;4;49;3;3;39;6;30;9;9;9;6;6;63;56;3;34;111;25;19;16;12;19;31;7;595
P35   Doenc virais congen;-;-;-;-;3;-;-;3;-;1;-;-;2;2;-;2;3;3;6;8;1;-;1;-;-;1;1;37
P36   Septicemia bacter do recem-nascido;34;27;52;13;164;24;18;147;46;128;68;89;122;87;37;206;235;36;229;558;67;77;111;41;61;75;24;2776
P37   Outr doenc infecc e parasit congen;-;-;-;-;1;2;-;1;1;-;-;2;-;-;5;2;3;3;5;23;2;-;5;-;3;2;1;61
P38   Onfalite recem-nasc c/ou s/hemorragia leve;-;1;2;-;-;-;-;4;1;-;-;1;-;-;-;3;2;-;1;1;1;-;-;1;-;-;-;18
P39   Outr infecc especificas do periodo perinatal;1;-;10;-;23;1;3;14;8;42;2;9;36;12;9;24;8;3;15;41;7;7;7;5;9;18;3;317
P50   Perda sanguinea fetal;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;1;2;-;2;3;1;1;1;-;-;-;-;14
P51   Hemorragia umbilical do recem-nascido;-;-;2;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;2;1;-;10
P52   Hemorragia intracran nao-traum feto rec-nasc;-;-;3;1;3;-;-;2;-;1;1;1;1;1;-;5;4;1;3;23;5;5;5;2;2;-;3;72
P53   Doenc hemorragica do feto e do recem-nascido;-;-;-;-;3;-;-;-;1;2;2;-;2;-;-;3;2;-;-;9;1;2;2;3;2;4;-;38
P54   Outr hemorragias neonatais;1;-;2;-;4;1;-;2;1;5;2;-;1;2;-;4;7;-;5;3;-;1;1;-;4;-;-;46
P55   Doenc hemolitica do feto e do recem-nascido;1;-;3;-;4;-;-;-;2;1;1;2;-;1;-;6;-;-;3;3;1;1;3;-;1;1;-;34
P56   Hidropsia fetal dev doenc hemolitica;1;-;-;-;1;-;-;2;2;1;2;1;1;-;-;2;1;2;3;3;3;4;1;-;1;-;1;32
P57   Kernicterus;-;1;4;-;5;2;-;2;1;-;-;-;1;-;-;1;-;1;1;2;-;-;-;-;-;-;-;21
P58   Ictericia neonatal dev outr hemolises excess;-;-;3;1;6;1;-;3;1;2;-;1;-;1;-;2;2;-;-;1;-;1;-;-;-;-;-;25
P59   Ictericia neonatal dev outr causas e as NE;-;1;5;-;15;-;-;7;3;-;-;-;2;-;-;3;3;-;-;1;-;-;-;-;-;1;-;41
P60   Coagulacao intravasc dissem feto rec-nasc;2;-;2;-;6;2;1;7;2;3;-;3;1;3;-;4;2;2;6;31;1;2;2;-;1;2;2;87
P61   Outr transt hematologicos perinatais;1;-;2;-;5;-;1;4;2;2;1;2;3;-;1;6;5;1;8;18;-;-;2;2;2;2;2;72
P70   Trans transit metab carboid esp fet rec-nasc;1;-;3;2;2;1;-;4;2;-;1;1;6;1;2;6;7;6;5;10;7;5;3;1;3;-;1;80
P72   Outr transt endocrinos transit period neonat;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;3
P74   Outr dist eletrolit metab transit per neonat;-;6;3;-;3;-;1;2;2;2;-;5;4;-;2;4;6;-;3;2;1;1;-;-;-;-;-;47
P76   Outr obstrucoes intestinais do recem-nascido;-;2;3;-;2;1;1;-;-;2;2;-;-;1;-;6;3;-;1;9;1;-;1;1;-;-;-;36
P77   Enterocolite necrotizante do feto e rec-nasc;10;4;10;5;31;3;2;32;7;29;8;8;41;16;15;43;85;18;63;177;28;20;43;11;10;18;2;739
P78   Outr transt ap digestivo periodo perinatal;-;-;3;1;6;-;-;1;2;-;3;1;9;-;4;7;11;2;2;35;5;5;9;1;1;1;-;109
P80   Hipotermia do recem-nascido;1;1;-;1;-;-;-;-;-;-;-;-;-;1;-;3;1;-;-;4;1;-;-;-;-;1;-;14
P81   Outr disturbios regulacao termica rec-nasc;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;3
P83   Outr afecc compr tegum espec feto rec-nasc;1;-;2;-;6;1;-;3;2;4;2;2;10;3;2;9;8;-;17;33;6;2;6;-;5;5;1;130
P90   Convulsoes do recem-nascido;-;2;1;1;2;-;-;3;1;1;1;-;1;-;1;1;4;-;1;4;-;1;-;1;-;1;-;27
P91   Outr disturbios funcao cerebral rec-nasc;-;-;1;-;-;1;-;2;1;2;1;-;3;2;1;4;8;1;1;9;3;3;2;1;1;1;1;49
P92   Problemas de alimentacao do recem-nascido;-;-;-;-;3;-;-;2;-;1;-;2;-;1;-;2;4;-;-;2;-;1;-;-;1;-;-;19
P93   Reacoes e intox dev drog admin feto rec-nasc;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
P94   Transt do tonus muscular do recem-nascido;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;3;-;1;-;-;1;-;-;-;1;-;8
P96   Outr afeccoes originadas periodo perinatal;5;4;43;3;35;7;4;26;12;47;10;11;20;8;18;119;136;1;48;150;19;9;15;17;19;22;6;814
Q00   Anencefalia e malformacoes similares;8;4;15;3;22;5;6;17;13;29;12;10;28;11;15;23;35;8;29;67;21;11;19;12;11;17;4;455
Q01   Encefalocele;-;-;1;1;3;2;-;2;4;3;1;1;7;2;4;4;10;3;4;16;3;2;1;2;5;-;-;81
Q02   Microcefalia;1;2;6;2;11;-;3;6;7;9;3;3;9;5;3;18;16;4;13;26;10;7;10;1;2;9;2;188
Q03   Hidrocefalia congen;3;6;28;4;17;5;5;15;8;14;7;10;17;6;2;21;17;4;11;46;11;9;6;5;9;13;9;308
Q04   Outr malformacoes congen do cerebro;3;2;18;6;24;3;12;10;7;17;1;6;28;9;5;25;40;5;17;55;27;8;13;9;10;15;10;385
Q05   Espinha bifida;1;-;5;-;3;-;4;-;4;6;4;2;7;2;1;5;8;3;9;23;7;1;1;4;-;2;3;105
Q06   Outr malformacoes congen da medula espinhal;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;2;1;-;1;-;-;-;1;8
Q07   Outr malformacoes congen do sist nervoso;1;1;-;-;2;2;-;4;-;-;-;2;2;-;1;12;11;-;7;8;2;1;3;1;3;2;-;65
Q18   Outr malformacoes congen da face e pescoco;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
Q20   Malform congen camaras e comunicacoes card;4;-;13;-;12;-;6;4;6;16;2;1;7;4;6;17;34;5;17;71;21;10;16;6;5;17;5;305
Q21   Malformacoes congen dos septos cardiacos;3;3;23;2;35;6;5;18;17;41;8;14;21;10;5;49;39;12;21;164;22;7;46;4;10;33;12;630
Q22   Malform congen valvas pulmonar tricuspide;-;1;6;-;10;-;1;1;-;9;-;3;6;2;1;17;7;2;13;67;9;5;16;3;5;6;5;195
Q23   Malformacoes congen valvas aortica e mitral;2;-;6;2;5;1;1;1;-;14;2;4;11;-;3;8;19;7;22;95;22;17;33;4;2;11;8;300
Q24   Outr malformacoes congen do coracao;22;18;69;12;71;15;19;78;52;109;24;35;129;61;32;151;212;28;145;269;83;39;69;26;36;99;23;1926
Q25   Malformacoes congen das grandes arterias;-;1;15;4;8;2;1;13;3;14;3;7;19;4;5;29;30;6;31;79;15;14;32;6;7;16;5;369
Q26   Malformacoes congen das grandes veias;-;1;5;1;1;-;-;1;-;4;-;1;2;1;-;3;3;1;-;10;1;3;2;2;1;1;1;45
Q27   Outr malformacoes congen sist vasc perif;-;-;1;-;1;-;-;-;2;-;-;1;-;-;-;1;2;2;3;9;2;-;-;-;-;1;-;25
Q28   Outr malform congen aparelho circulatorio;-;-;1;-;5;1;1;2;2;1;-;2;2;-;-;5;1;-;5;9;1;1;4;1;1;1;-;46
Q30   Malformacao congen do nariz;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;2;-;-;1;-;-;-;-;-;-;-;5
Q31   Malformacoes congen da laringe;1;-;1;-;1;-;-;-;-;2;-;-;1;2;-;2;2;1;1;3;1;-;3;-;-;-;3;24
Q32   Malformacoes congen traqueia e bronquios;1;-;1;-;2;-;-;-;-;2;1;-;3;-;3;1;-;-;3;4;1;1;1;1;-;3;2;30
Q33   Malformacoes congen do pulmao;3;-;7;8;30;5;4;9;4;27;3;6;32;11;11;38;44;24;60;159;36;20;17;6;10;28;14;616
Q34   Outr malformacoes congen aparelho respirat;-;-;1;-;3;-;1;1;-;-;-;1;-;1;-;2;3;-;2;3;2;-;-;-;-;-;-;20
Q35   Fenda palatina;1;-;2;-;-;-;-;1;1;1;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;9
Q36   Fenda labial;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3
Q37   Fenda labial c/fenda palatina;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;-;-;-;-;-;8
Q38   Outr malform congen lingua boca e faringe;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
Q39   Malformacoes congen do esofago;1;1;7;1;8;2;-;5;4;8;5;6;8;-;3;13;14;2;4;30;11;4;6;1;6;3;3;156
Q40   Outr malform congen trato digestivo super;-;-;-;-;1;1;-;-;1;2;-;-;-;2;-;1;-;-;-;3;-;-;-;-;-;-;-;11
Q41   Ausencia atresia estenose congen intest delg;-;-;3;1;5;-;-;2;3;3;1;4;7;1;5;10;5;-;5;16;3;1;-;2;3;2;1;83
Q42   Ausencia atresia e estenose congen do colon;-;-;4;1;2;-;-;2;2;4;-;-;4;-;1;4;-;-;3;6;2;4;2;1;-;-;1;43
Q43   Outr malformacoes congen do intestino;-;1;7;2;8;-;2;9;7;4;6;3;14;-;3;11;8;4;13;22;6;1;6;-;1;7;3;148
Q44   Malform congen vesic biliar via biliar figad;-;-;1;-;1;-;-;2;-;-;2;1;8;1;-;3;4;1;11;25;3;-;3;2;1;-;2;71
Q45   Outr malformacoes congen aparelho digestivo;-;-;3;1;3;1;-;-;-;2;-;-;-;1;-;2;2;-;1;3;1;1;1;-;-;-;-;22
Q50   Malform cong ovario tromp Falopio lig largos;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
Q52   Outr malformacoes congen org genitais femin;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;1;-;-;-;-;-;-;-;4
Q55   Outr malformacoes congen org genitais masc;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;3
Q56   Sexo indeterminado e pseudo-hermafroditismo;1;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;6
Q60   Agenesia renal e outr defeitos reducao rim;-;1;4;-;4;-;-;7;1;12;1;4;9;1;3;5;7;3;13;37;15;2;11;1;1;4;1;147
Q61   Doenc cisticas do rim;-;1;1;1;2;-;3;1;1;4;4;-;7;2;2;7;14;-;8;22;6;5;9;2;1;3;1;107
Q62   Anom cong obstr pelv renal malf cong ureter;-;-;2;-;-;-;-;1;3;-;2;-;1;1;1;1;-;1;1;10;-;1;1;-;-;1;-;27
Q63   Outr malformacoes congen do rim;1;-;-;-;2;-;-;2;1;4;-;-;1;-;-;-;2;-;5;10;1;2;1;2;1;2;1;38
Q64   Outr malformacoes congen aparelho urinario;-;-;3;-;2;-;-;1;1;1;-;2;-;-;-;3;2;1;2;11;6;1;4;1;1;1;-;43
Q66   Deform congen do pe;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
Q67   Deform osteom cong cabeca face coluna torax;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;5
Q74   Outr malformacoes congen dos membros;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;-;6
Q75   Outr malformacoes congen ossos cranio e face;-;-;2;-;7;-;-;2;-;-;-;-;-;-;-;4;4;1;-;8;4;-;-;1;2;1;-;36
Q76   Malform congen coluna vertebral ossos torax;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;5;1;-;2;-;-;-;-;11
Q77   Osteocondr c/anom cresc ossos long col vert;3;1;3;-;2;3;-;-;3;3;1;1;1;-;-;4;4;3;5;5;3;1;2;-;3;2;1;54
Q78   Outr osteocondrodisplasias;-;1;1;-;1;1;-;1;-;4;-;2;1;-;1;4;5;-;-;11;8;1;2;1;-;1;2;48
Q79   Malformacoes congen sist osteomuscular NCOP;6;-;25;7;31;2;5;27;18;25;8;14;50;8;4;48;49;8;33;116;34;20;26;12;16;12;9;613
Q80   Ictiose congen;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
Q81   Epidermolise bolhosa;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;4
Q85   Facomatoses NCOP;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;2;2;1;2;2;1;-;1;-;1;2;1;18
Q86   Sindr c/malf cong dev causas exog conh NCOP;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;3
Q87   Outr sindr c/malform cong q acomet mult sist;1;1;4;-;7;-;-;8;2;4;1;1;15;4;4;21;20;6;13;34;22;9;6;3;3;6;8;203
Q89   Outr malformacoes congen NCOP;6;4;23;3;53;11;6;31;20;27;14;25;59;14;7;67;68;13;65;146;46;22;22;5;10;26;13;806
Q90   Sindr de Down;-;2;3;2;10;1;1;10;5;15;5;6;17;4;-;12;23;8;20;47;18;7;15;-;6;15;9;261
Q91   Sindr de Edwards e sindr de Patau;2;3;6;-;6;-;5;7;7;24;4;7;24;1;4;23;60;15;49;118;52;16;47;4;7;14;14;519
Q92   Outr trissomias e trissom parc autoss NCOP;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;1;4;-;-;2;-;-;1;-;11
Q93   Monossomias e delecoes dos autossomos NCOP;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;-;2;-;2;4;1;2;2;1;-;-;2;20
Q96   Sindr de Turner;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;4
Q97   Outr anom cromoss sexuais fenotipo fem NCOP;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
Q98   Outr anom cromoss sexuais fenotipo masc NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
Q99   Outr anomalias dos cromossomos NCOP;2;-;-;1;2;-;-;2;2;6;-;-;4;1;3;8;10;-;8;29;12;2;5;2;3;4;1;107
R01   Sopros e outr ruidos cardiacos;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
R04   Hemorragia das vias respirat;-;1;-;-;1;-;-;-;-;1;-;-;1;-;-;1;2;-;-;1;-;-;-;-;-;-;1;9
R06   Anormalidades da respiracao;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
R07   Dor de garganta e no peito;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;-;-;-;-;-;-;4
R09   Outr sint sinais relat ap circulat respirat;5;-;4;3;10;4;4;10;2;3;-;10;4;1;-;12;15;-;8;10;3;6;6;3;2;1;-;126
R10   Dor abdominal e pelvica;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;3;4;-;-;-;-;-;-;-;-;-;-;10
R11   Nausea e vomitos;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
R14   Flatulencia e afeccoes correlatas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
R17   Ictericia NE;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;3
R19   Outr sint e sinais relat ap digest abdome;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
R22   Tumefac massa tumoracao loc pele tec subcut;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
R29   Outr sint sinais relat sist nerv osteomusc;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
R31   Hematuria NE;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
R40   Sonolencia estupor e coma;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;4
R50   Febre origem desconhecida e outras origens;-;-;-;-;3;-;-;2;1;1;-;-;-;-;-;1;1;-;-;-;-;1;-;1;-;-;-;11
R51   Cefaleia;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
R53   Mal estar fadiga;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
R56   Convulsoes NCOP;1;-;1;-;4;-;1;3;1;-;-;2;2;1;-;3;5;-;1;2;-;1;-;-;1;1;1;31
R57   Choque NCOP;-;-;-;-;8;1;-;6;2;3;1;-;1;1;-;3;5;-;4;7;2;2;-;2;-;1;-;49
R58   Hemorragia NCOP;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
R59   Aumento de volume dos ganglios linfaticos;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
R60   Edema NCOP;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
R64   Caquexia;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
R68   Outr sint e sinais gerais;1;-;1;-;4;1;-;2;-;1;-;-;-;-;-;2;1;-;3;-;-;-;-;-;-;1;-;17
R73   Aumento da glicemia;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
R89   Achados anorms mat prov outr org ap sist tec;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
R90   Result anorm exam diagn imag sist nerv centr;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
R92   Achados anorm exames diagn imagem da mama;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
R95   Sindr da morte subita na infancia;-;1;4;-;13;2;1;7;4;10;1;2;3;2;-;5;20;1;5;22;9;7;7;5;2;7;3;143
R96   Outr mortes subitas de causa desconhecida;1;-;3;1;4;-;1;8;1;-;-;1;1;-;-;7;5;-;-;7;2;3;1;-;3;4;-;53
R98   Morte s/assist;2;3;57;5;51;-;2;20;17;3;-;3;23;-;-;17;10;-;-;35;3;1;-;-;5;-;-;257
R99   Outr causas mal definidas e NE mortalidade;8;12;48;11;91;14;11;54;9;28;28;33;21;28;17;225;171;2;201;419;68;24;66;19;24;24;8;1664
V01   Pedestre traum colis veic a pedal;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
V02   Pedestre traum colis veic motor 2 3 rodas;-;-;1;-;2;2;-;4;-;1;-;1;2;-;1;3;6;1;1;3;3;2;1;1;-;1;1;37
V03   Pedestre traum colis automov pickup caminhon;-;1;3;3;2;2;1;4;2;4;1;3;6;-;4;5;5;1;7;15;15;8;10;4;7;9;3;125
V04   Pedestre traum colis veic transp pesado onib;-;2;3;-;2;1;-;1;-;2;-;1;2;-;2;6;8;-;4;11;12;3;3;-;2;4;-;69
V05   Pedestre traum colis trem veic ferroviario;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;4;3;1;-;-;-;-;-;-;10
V06   Pedestre traum colis outr veic nao-motoriz;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;3
V09   Pedestre traum outr acid transp e NE;3;-;8;1;8;-;3;15;-;8;2;2;13;3;-;32;10;5;16;37;14;4;7;1;4;8;5;209
V10   Ciclista traum colis pedestre animal;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
V11   Ciclista traum colis outr veic a pedal;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
V12   Ciclista traum colis veic motor 2 3 rodas;1;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;3;-;1;-;-;-;1;-;10
V13   Ciclista traum colis automov pickup caminhon;-;-;-;-;1;-;2;-;1;-;-;-;-;-;-;1;2;-;-;4;10;3;3;1;2;2;1;33
V14   Ciclis traum colis veic transp pesado onibus;-;-;1;-;-;-;-;2;-;-;1;-;-;1;1;-;5;1;2;7;2;8;3;2;1;3;-;40
V15   Ciclista traum colis trem veic ferroviario;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
V17   Ciclista traum colis objeto fixo ou parado;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3;1;-;-;1;-;-;-;-;7
V18   Ciclista traum acid transp s/colis;-;-;1;-;-;-;1;1;2;-;-;1;1;1;-;-;2;-;-;8;2;1;1;1;-;-;-;23
V19   Ciclista traum acid transp e NE;1;-;-;-;1;-;-;4;1;1;-;-;3;-;-;1;2;-;3;5;-;-;2;1;1;1;-;27
V20   Motociclista traum colis pedestre animal;-;-;-;-;4;-;-;3;3;4;2;1;4;3;4;2;-;-;-;3;-;1;-;1;1;-;-;36
V21   Motociclista traum colis veic pedal;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;4
V22   Motocicl traum colis veic motor 2 3 rodas;2;-;2;1;3;-;2;9;2;14;5;1;6;1;-;2;4;2;2;9;2;1;6;5;2;3;-;86
V23   Motocicl traum colis automov pickup caminhon;3;-;4;-;3;-;3;10;16;7;2;3;19;6;2;8;19;2;3;25;42;12;13;9;16;19;2;248
V24   Motocicl traum colis veic transp pesado onib;4;1;2;-;5;-;4;5;5;1;2;1;4;2;2;7;8;2;6;14;16;9;14;10;7;7;-;138
V26   Motocicl traum colis outr veic nao-motoriz;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;4
V27   Motocicl traum colis objeto fixo parado;1;1;5;-;5;1;2;9;10;6;1;3;9;5;2;12;12;2;4;26;17;6;8;2;5;10;-;164
V28   Motociclista traum acid transp s/colis;2;-;7;1;8;-;3;9;12;24;1;3;14;20;4;8;9;3;9;17;9;3;7;5;2;4;-;184
V29   Motociclista traum outr acid transp e NE;4;-;4;-;37;1;11;31;10;23;11;22;17;2;-;49;16;14;8;79;8;7;9;3;11;11;-;388
V31   Ocup tricicl motoriz traum colis veic pedal;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
V34   Ocup tric mot traum col veic transp pes onib;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
V39   Ocup tricicl mot traum outr acid transp e NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;3
V40   Ocup automovel traum colis pedestre animal;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;1;-;-;1;-;-;-;5
V41   Ocup automovel traum colis veic a pedal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
V42   Ocup autotraum colis outr veic mot 2 3 rodas;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;4
V43   Ocup automov traum col auto pickup caminhon;1;-;-;1;-;-;1;1;2;1;-;-;2;2;1;4;16;2;2;17;31;16;15;6;2;5;2;130
V44   Ocup autom traum colis veic trans pesad onib;1;-;2;-;1;-;2;1;1;-;1;-;2;1;1;3;25;3;4;18;26;15;13;3;4;7;2;136
V46   Ocup automov traum colis outr veic n-motor;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;2
V47   Ocup automovel traum colis obj fixo parado;1;1;1;-;-;-;-;-;1;1;-;-;-;1;1;1;11;-;4;10;2;10;13;1;3;5;3;70
V48   Ocup automovel traum acid transp s/colis;1;2;2;-;1;1;2;3;-;3;-;-;6;1;1;8;10;1;1;11;18;6;8;3;8;16;2;115
V49   Ocup automovel traum outr acid transp e NE;1;-;-;1;7;-;-;2;3;2;-;8;7;-;-;40;55;12;4;38;2;9;3;1;7;11;-;213
V53   Ocup caminhon traum colis automov caminhon;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
V54   Ocup caminhon traum col veic transp pes onib;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;1;-;-;-;7
